

Measurement ID,6324
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1271
Program,168 - MSM_Rate_2C
Start Time,8/20/2020 11:18:15 AM
End Time,8/21/2020 1:34:12 AM
Test section,TS006017
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,
9,PAU,5801.048,13483.970,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5801.993,13484.915,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5803.118,13486.040,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5804.004,13486.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5805.006,13487.928,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5806.133,13489.055,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5806.995,13489.917,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5808.049,13490.971,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5809.000,13491.922,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5809.997,13492.919,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5811.048,13493.970,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5812.017,13494.939,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5813.078,13496.000,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5814.019,13496.941,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5815.097,13498.019,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5816.026,13498.948,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5817.081,13500.003,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5818.046,13500.968,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5819.042,13501.964,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5820.127,13503.049,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5821.085,13504.007,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5822.003,13504.925,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5822.993,13505.915,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5824.022,13506.944,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5824.977,13507.899,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5825.997,13508.919,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5827.044,13509.966,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5828.008,13510.930,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5829.049,13511.971,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5829.995,13512.917,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5831.111,13514.033,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5832.042,13514.964,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5833.061,13515.983,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5834.005,13516.927,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5835.023,13517.945,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5836.097,13519.019,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5837.011,13519.933,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5838.067,13520.989,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5839.010,13521.932,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5840.033,13522.955,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5841.086,13524.008,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5842.077,13524.999,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5843.021,13525.943,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5844.028,13526.950,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5845.170,13528.092,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5846.093,13529.015,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5847.029,13529.951,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5848.041,13530.963,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5849.112,13532.034,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5849.993,13532.915,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5851.058,13533.980,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5852.009,13534.931,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5853.048,13535.970,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5854.044,13536.966,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5855.160,13538.082,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5856.010,13538.932,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5857.106,13540.028,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5858.047,13540.969,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5859.037,13541.959,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5860.173,13543.095,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5861.040,13543.962,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5861.976,13544.898,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5863.088,13546.010,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5864.030,13546.952,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5865.028,13547.950,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5866.015,13548.937,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5867.150,13550.072,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5868.077,13550.999,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5869.022,13551.944,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5870.024,13552.946,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5871.102,13554.024,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5872.101,13555.023,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5872.976,13555.898,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5874.045,13556.967,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5875.080,13558.002,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5876.118,13559.040,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5877.097,13560.019,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5878.100,13561.022,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5879.049,13561.971,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5880.037,13562.959,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5881.158,13564.080,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5882.070,13564.992,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5883.043,13565.965,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5883.975,13566.897,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5885.095,13568.017,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5886.020,13568.942,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5886.992,13569.914,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5888.071,13570.993,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5889.010,13571.932,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5890.000,13572.922,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5891.137,13574.059,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5892.079,13575.001,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5893.023,13575.945,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5894.018,13576.940,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5895.061,13577.983,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5896.153,13579.075,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5897.068,13579.990,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5898.004,13580.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5899.004,13581.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5900.133,13583.055,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5901.075,13583.997,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5902.018,13584.940,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5903.021,13585.943,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5903.990,13586.912,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5905.069,13587.991,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5906.038,13588.960,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5907.032,13589.954,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5908.146,13591.068,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5909.098,13592.020,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5910.052,13592.974,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5911.062,13593.984,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5911.988,13594.910,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5912.970,13595.892,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5914.047,13596.969,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5915.086,13598.008,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5916.048,13598.970,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5917.020,13599.942,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5917.986,13600.908,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5919.039,13601.961,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5920.155,13603.077,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5921.108,13604.030,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5922.030,13604.952,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5923.045,13605.967,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5924.156,13607.078,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5925.067,13607.989,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5926.051,13608.973,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5927.072,13609.994,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5928.028,13610.950,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5929.020,13611.942,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5930.037,13612.959,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5931.006,13613.928,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5932.066,13614.988,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5932.999,13615.921,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5934.004,13616.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5934.993,13617.915,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5936.014,13618.936,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5937.040,13619.962,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5938.078,13621.000,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5939.026,13621.948,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5940.062,13622.984,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5941.004,13623.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5942.022,13624.944,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5943.133,13626.055,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5944.063,13626.985,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5945.011,13627.933,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5946.000,13628.922,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5947.086,13630.008,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5948.014,13630.936,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5949.121,13632.043,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5950.060,13632.982,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5950.997,13633.919,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5952.127,13635.049,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5953.022,13635.944,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5954.053,13636.975,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5955.063,13637.985,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5956.001,13638.923,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5957.172,13640.094,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5958.114,13641.036,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5959.079,13642.001,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5960.017,13642.939,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5961.009,13643.931,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5962.124,13645.046,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5963.005,13645.927,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5964.082,13647.004,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5965.022,13647.944,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5966.014,13648.936,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5967.068,13649.990,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5968.001,13650.923,1,1,MSM_Rate_2C,4.17948,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5968.996,13651.918,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5970.028,13652.950,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5971.016,13653.938,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5972.122,13655.044,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5973.035,13655.957,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5974.098,13657.020,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5975.037,13657.959,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5976.032,13658.954,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5977.065,13659.987,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5978.013,13660.935,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5978.989,13661.911,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5980.041,13662.963,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5981.030,13663.952,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5982.036,13664.958,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5983.000,13665.922,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5984.102,13667.024,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5985.037,13667.959,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5986.029,13668.951,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5987.053,13669.975,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5988.024,13670.946,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5989.091,13672.013,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5990.039,13672.961,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5991.023,13673.945,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5992.011,13674.933,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5993.004,13675.926,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5994.141,13677.063,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5994.991,13677.913,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5996.074,13678.996,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5997.012,13679.934,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5998.005,13680.927,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,5999.150,13682.072,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6000.088,13683.010,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6001.012,13683.934,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6002.019,13684.941,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6003.006,13685.928,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6004.087,13687.009,1,1,MSM_Rate_2C,4.17926,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6005.012,13687.934,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
9,PAU,6006.027,13688.949,1,1,MSM_Rate_2C,4.17937,0.00000,0.07934,0.07934,0.33321,0.00000,24.50000,
