

Measurement ID,6344
Battery Name,LG M50
Battery Type,
Circuit,MCCD_1266
Program,167 - MSM_Rate_1C
Start Time,8/24/2020 10:58:08 AM
End Time,8/25/2020 5:20:06 AM
Test section,TS006037
Comment,
OrderNo,



Step,Status,Step Time,Prog Time,Cycle,Cycle Level,Procedure,Voltage,Current,AhAccu,AhPrev,WhAccu,Watt,LogTemp001,LogTemp002,
8,CHA,9069.042,16269.581,1,1,MSM_Rate_1C,4.19999,1.31607,4.18487,0.00000,15.99204,5.52749,11.60000,0.00000,
8,CHA,9070.051,16270.590,1,1,MSM_Rate_1C,4.19999,1.31571,4.18522,0.00000,15.99350,5.52584,11.60000,0.00000,
8,CHA,9070.997,16271.536,1,1,MSM_Rate_1C,4.19988,1.31536,4.18551,0.00000,15.99472,5.52599,11.60000,0.00000,
8,CHA,9072.021,16272.560,1,1,MSM_Rate_1C,4.19988,1.31464,4.18590,0.00000,15.99636,5.52298,11.60000,0.00000,
8,CHA,9073.072,16273.611,1,1,MSM_Rate_1C,4.19988,1.31428,4.18631,0.00000,15.99808,5.51983,11.60000,0.00000,
8,CHA,9074.049,16274.588,1,1,MSM_Rate_1C,4.19999,1.31357,4.18663,0.00000,15.99946,5.51848,11.60000,0.00000,
8,CHA,9075.050,16275.589,1,1,MSM_Rate_1C,4.19999,1.31321,4.18706,0.00000,16.00125,5.51547,11.60000,0.00000,
8,CHA,9076.062,16276.601,1,1,MSM_Rate_1C,4.19999,1.31250,4.18737,0.00000,16.00256,5.51247,11.60000,0.00000,
8,CHA,9077.061,16277.600,1,1,MSM_Rate_1C,4.19999,1.31214,4.18778,0.00000,16.00429,5.51097,11.60000,0.00000,
8,CHA,9078.007,16278.546,1,1,MSM_Rate_1C,4.19999,1.31106,4.18811,0.00000,16.00566,5.50782,11.60000,0.00000,
8,CHA,9079.091,16279.630,1,1,MSM_Rate_1C,4.19988,1.31106,4.18851,0.00000,16.00733,5.50632,11.60000,0.00000,
8,CHA,9080.159,16280.698,1,1,MSM_Rate_1C,4.19988,1.30999,4.18885,0.00000,16.00876,5.50331,11.60000,0.00000,
8,CHA,9081.109,16281.648,1,1,MSM_Rate_1C,4.19999,1.30928,4.18924,0.00000,16.01041,5.49895,11.60000,0.00000,
8,CHA,9082.040,16282.579,1,1,MSM_Rate_1C,4.19988,1.30856,4.18959,0.00000,16.01186,5.49745,11.60000,0.00000,
8,CHA,9083.051,16283.590,1,1,MSM_Rate_1C,4.19999,1.30820,4.18998,0.00000,16.01350,5.49444,11.60000,0.00000,
8,CHA,9084.043,16284.582,1,1,MSM_Rate_1C,4.19999,1.30749,4.19029,0.00000,16.01483,5.49144,11.60000,0.00000,
8,CHA,9085.071,16285.610,1,1,MSM_Rate_1C,4.19999,1.30713,4.19070,0.00000,16.01655,5.48994,11.60000,0.00000,
8,CHA,9085.978,16286.517,1,1,MSM_Rate_1C,4.19999,1.30642,4.19103,0.00000,16.01791,5.48693,11.60000,0.00000,
8,CHA,9087.049,16287.588,1,1,MSM_Rate_1C,4.19999,1.30606,4.19136,0.00000,16.01933,5.48529,11.60000,0.00000,
8,CHA,9088.063,16288.602,1,1,MSM_Rate_1C,4.19999,1.30534,4.19179,0.00000,16.02113,5.48243,11.60000,0.00000,
8,CHA,9089.079,16289.618,1,1,MSM_Rate_1C,4.19999,1.30498,4.19210,0.00000,16.02240,5.47942,11.60000,0.00000,
8,CHA,9090.017,16290.556,1,1,MSM_Rate_1C,4.19988,1.30463,4.19244,0.00000,16.02385,5.47778,11.60000,0.00000,
8,CHA,9091.059,16291.598,1,1,MSM_Rate_1C,4.19999,1.30355,4.19284,0.00000,16.02553,5.47492,11.60000,0.00000,
8,CHA,9092.059,16292.598,1,1,MSM_Rate_1C,4.19988,1.30320,4.19318,0.00000,16.02693,5.47342,11.60000,0.00000,
8,CHA,9092.997,16293.536,1,1,MSM_Rate_1C,4.19988,1.30248,4.19356,0.00000,16.02856,5.47027,11.60000,0.00000,
8,CHA,9094.012,16294.551,1,1,MSM_Rate_1C,4.19999,1.30212,4.19391,0.00000,16.03001,5.46726,11.60000,0.00000,
8,CHA,9094.978,16295.517,1,1,MSM_Rate_1C,4.19999,1.30141,4.19430,0.00000,16.03165,5.46591,11.60000,0.00000,
8,CHA,9096.138,16296.677,1,1,MSM_Rate_1C,4.19999,1.30034,4.19464,0.00000,16.03309,5.46140,11.60000,0.00000,
8,CHA,9096.999,16297.538,1,1,MSM_Rate_1C,4.19999,1.29998,4.19502,0.00000,16.03468,5.45990,11.60000,0.00000,
8,CHA,9098.051,16298.590,1,1,MSM_Rate_1C,4.19999,1.29926,4.19537,0.00000,16.03615,5.45840,11.60000,0.00000,
8,CHA,9099.105,16299.644,1,1,MSM_Rate_1C,4.19999,1.29926,4.19576,0.00000,16.03778,5.45689,11.60000,0.00000,
8,CHA,9100.151,16300.690,1,1,MSM_Rate_1C,4.19988,1.29855,4.19610,0.00000,16.03921,5.45539,11.60000,0.00000,
8,CHA,9101.160,16301.699,1,1,MSM_Rate_1C,4.19999,1.29819,4.19649,0.00000,16.04084,5.45239,11.60000,0.00000,
8,CHA,9102.185,16302.724,1,1,MSM_Rate_1C,4.19988,1.29747,4.19682,0.00000,16.04224,5.45074,11.60000,0.00000,
8,CHA,9103.010,16303.549,1,1,MSM_Rate_1C,4.19999,1.29676,4.19717,0.00000,16.04371,5.44638,11.60000,0.00000,
8,CHA,9104.005,16304.544,1,1,MSM_Rate_1C,4.19999,1.29640,4.19756,0.00000,16.04533,5.44488,11.60000,0.00000,
8,CHA,9105.016,16305.555,1,1,MSM_Rate_1C,4.19988,1.29533,4.19790,0.00000,16.04677,5.44023,11.60000,0.00000,
8,CHA,9106.026,16306.565,1,1,MSM_Rate_1C,4.19988,1.29497,4.19828,0.00000,16.04839,5.43873,11.60000,0.00000,
8,CHA,9107.041,16307.580,1,1,MSM_Rate_1C,4.19988,1.29497,4.19862,0.00000,16.04979,5.43722,11.60000,0.00000,
8,CHA,9108.095,16308.634,1,1,MSM_Rate_1C,4.19988,1.29426,4.19901,0.00000,16.05145,5.43572,11.60000,0.00000,
8,CHA,9109.010,16309.549,1,1,MSM_Rate_1C,4.19999,1.29318,4.19935,0.00000,16.05287,5.43136,11.60000,0.00000,
8,CHA,9110.051,16310.590,1,1,MSM_Rate_1C,4.19999,1.29247,4.19967,0.00000,16.05422,5.42971,11.60000,0.00000,
8,CHA,9111.020,16311.559,1,1,MSM_Rate_1C,4.19999,1.29247,4.20002,0.00000,16.05570,5.42821,11.60000,0.00000,
8,CHA,9112.127,16312.666,1,1,MSM_Rate_1C,4.19988,1.29175,4.20042,0.00000,16.05737,5.42521,11.60000,0.00000,
8,CHA,9112.999,16313.538,1,1,MSM_Rate_1C,4.19999,1.29104,4.20076,0.00000,16.05880,5.42385,11.60000,0.00000,
8,CHA,9113.997,16314.536,1,1,MSM_Rate_1C,4.19999,1.29032,4.20115,0.00000,16.06041,5.41934,11.60000,0.00000,
8,CHA,9115.007,16315.546,1,1,MSM_Rate_1C,4.19999,1.28996,4.20149,0.00000,16.06183,5.41770,11.60000,0.00000,
8,CHA,9116.016,16316.555,1,1,MSM_Rate_1C,4.19988,1.28961,4.20187,0.00000,16.06345,5.41620,11.60000,0.00000,
8,CHA,9117.023,16317.562,1,1,MSM_Rate_1C,4.19999,1.28925,4.20215,0.00000,16.06464,5.41484,11.60000,0.00000,
8,CHA,9118.042,16318.581,1,1,MSM_Rate_1C,4.19999,1.28818,4.20259,0.00000,16.06647,5.41033,11.60000,0.00000,
8,CHA,9119.062,16319.601,1,1,MSM_Rate_1C,4.19999,1.28746,4.20291,0.00000,16.06782,5.40733,11.60000,0.00000,
8,CHA,9120.004,16320.543,1,1,MSM_Rate_1C,4.19999,1.28675,4.20324,0.00000,16.06922,5.40582,11.60000,0.00000,
8,CHA,9121.073,16321.612,1,1,MSM_Rate_1C,4.19988,1.28639,4.20367,0.00000,16.07099,5.40268,11.60000,0.00000,
8,CHA,9122.089,16322.628,1,1,MSM_Rate_1C,4.19988,1.28603,4.20400,0.00000,16.07238,5.39982,11.60000,0.00000,
8,CHA,9123.024,16323.563,1,1,MSM_Rate_1C,4.19999,1.28532,4.20434,0.00000,16.07382,5.39817,11.60000,0.00000,
8,CHA,9124.081,16324.620,1,1,MSM_Rate_1C,4.19999,1.28460,4.20473,0.00000,16.07546,5.39531,11.60000,0.00000,
8,CHA,9125.153,16325.692,1,1,MSM_Rate_1C,4.19988,1.28424,4.20506,0.00000,16.07686,5.39381,11.60000,0.00000,
8,CHA,9126.102,16326.641,1,1,MSM_Rate_1C,4.19999,1.28353,4.20545,0.00000,16.07848,5.39080,11.60000,0.00000,
8,CHA,9127.113,16327.652,1,1,MSM_Rate_1C,4.19988,1.28281,4.20579,0.00000,16.07991,5.38766,11.60000,0.00000,
8,CHA,9128.154,16328.693,1,1,MSM_Rate_1C,4.19988,1.28245,4.20613,0.00000,16.08133,5.38616,11.60000,0.00000,
8,CHA,9129.016,16329.555,1,1,MSM_Rate_1C,4.19988,1.28210,4.20647,0.00000,16.08276,5.38630,11.60000,0.00000,
8,CHA,9130.177,16330.716,1,1,MSM_Rate_1C,4.19988,1.28102,4.20684,0.00000,16.08433,5.38015,11.60000,0.00000,
8,CHA,9131.068,16331.607,1,1,MSM_Rate_1C,4.19988,1.28067,4.20719,0.00000,16.08578,5.37865,11.60000,0.00000,
8,CHA,9132.125,16332.664,1,1,MSM_Rate_1C,4.19988,1.28031,4.20759,0.00000,16.08749,5.37714,11.60000,0.00000,
8,CHA,9133.000,16333.539,1,1,MSM_Rate_1C,4.19999,1.27959,4.20791,0.00000,16.08880,5.37428,11.60000,0.00000,
8,CHA,9134.157,16334.696,1,1,MSM_Rate_1C,4.19988,1.27888,4.20829,0.00000,16.09043,5.37114,11.60000,0.00000,
8,CHA,9135.166,16335.705,1,1,MSM_Rate_1C,4.19988,1.27852,4.20862,0.00000,16.09181,5.36978,11.60000,0.00000,
8,CHA,9136.076,16336.615,1,1,MSM_Rate_1C,4.19988,1.27781,4.20900,0.00000,16.09341,5.36663,11.60000,0.00000,
8,CHA,9137.082,16337.621,1,1,MSM_Rate_1C,4.19999,1.27745,4.20934,0.00000,16.09482,5.36527,11.60000,0.00000,
8,CHA,9138.047,16338.586,1,1,MSM_Rate_1C,4.19988,1.27673,4.20972,0.00000,16.09641,5.36212,11.60000,0.00000,
8,CHA,9139.125,16339.664,1,1,MSM_Rate_1C,4.19999,1.27602,4.21006,0.00000,16.09783,5.35912,11.60000,0.00000,
8,CHA,9140.003,16340.542,1,1,MSM_Rate_1C,4.19988,1.27566,4.21039,0.00000,16.09924,5.35762,11.60000,0.00000,
8,CHA,9141.014,16341.553,1,1,MSM_Rate_1C,4.19999,1.27494,4.21077,0.00000,16.10084,5.35476,11.60000,0.00000,
8,CHA,9142.023,16342.562,1,1,MSM_Rate_1C,4.19999,1.27459,4.21105,0.00000,16.10202,5.35325,11.60000,0.00000,
8,CHA,9143.030,16343.569,1,1,MSM_Rate_1C,4.19999,1.27423,4.21147,0.00000,16.10375,5.35175,11.60000,0.00000,
8,CHA,9143.983,16344.522,1,1,MSM_Rate_1C,4.19999,1.27387,4.21177,0.00000,16.10502,5.35175,11.60000,0.00000,
8,CHA,9144.994,16345.533,1,1,MSM_Rate_1C,4.19999,1.27316,4.21216,0.00000,16.10668,5.34725,11.60000,0.00000,
8,CHA,9146.025,16346.564,1,1,MSM_Rate_1C,4.19999,1.27244,4.21251,0.00000,16.10815,5.34424,11.60000,0.00000,
8,CHA,9147.110,16347.649,1,1,MSM_Rate_1C,4.19988,1.27208,4.21286,0.00000,16.10961,5.34260,11.60000,0.00000,
8,CHA,9148.065,16348.604,1,1,MSM_Rate_1C,4.19988,1.27173,4.21325,0.00000,16.11125,5.34110,11.50000,0.00000,
8,CHA,9148.993,16349.532,1,1,MSM_Rate_1C,4.19988,1.27101,4.21358,0.00000,16.11261,5.33809,11.50000,0.00000,
8,CHA,9150.109,16350.648,1,1,MSM_Rate_1C,4.19988,1.27030,4.21395,0.00000,16.11420,5.33509,11.50000,0.00000,
8,CHA,9151.016,16351.555,1,1,MSM_Rate_1C,4.19988,1.26958,4.21429,0.00000,16.11561,5.33208,11.50000,0.00000,
8,CHA,9152.063,16352.602,1,1,MSM_Rate_1C,4.19988,1.26886,4.21463,0.00000,16.11702,5.33072,11.50000,0.00000,
8,CHA,9153.087,16353.626,1,1,MSM_Rate_1C,4.19999,1.26886,4.21499,0.00000,16.11857,5.32758,11.50000,0.00000,
8,CHA,9154.055,16354.594,1,1,MSM_Rate_1C,4.19988,1.26815,4.21534,0.00000,16.12001,5.32471,11.50000,0.00000,
8,CHA,9155.011,16355.550,1,1,MSM_Rate_1C,4.19988,1.26743,4.21571,0.00000,16.12159,5.32307,11.50000,0.00000,
8,CHA,9156.080,16356.619,1,1,MSM_Rate_1C,4.19999,1.26708,4.21605,0.00000,16.12300,5.32157,11.50000,0.00000,
8,CHA,9156.989,16357.528,1,1,MSM_Rate_1C,4.19999,1.26672,4.21636,0.00000,16.12433,5.31871,11.50000,0.00000,
8,CHA,9158.086,16358.625,1,1,MSM_Rate_1C,4.19999,1.26600,4.21676,0.00000,16.12599,5.31706,11.50000,0.00000,
8,CHA,9159.050,16359.589,1,1,MSM_Rate_1C,4.19988,1.26565,4.21714,0.00000,16.12757,5.31556,11.50000,0.00000,
8,CHA,9160.004,16360.543,1,1,MSM_Rate_1C,4.19999,1.26493,4.21747,0.00000,16.12897,5.31270,11.50000,0.00000,
8,CHA,9161.015,16361.554,1,1,MSM_Rate_1C,4.19988,1.26457,4.21781,0.00000,16.13038,5.30955,11.50000,0.00000,
8,CHA,9162.078,16362.617,1,1,MSM_Rate_1C,4.19988,1.26386,4.21818,0.00000,16.13196,5.30805,11.50000,0.00000,
8,CHA,9163.035,16363.574,1,1,MSM_Rate_1C,4.19999,1.26314,4.21851,0.00000,16.13333,5.30669,11.50000,0.00000,
8,CHA,9164.041,16364.580,1,1,MSM_Rate_1C,4.19988,1.26278,4.21889,0.00000,16.13491,5.30355,11.50000,0.00000,
8,CHA,9164.994,16365.533,1,1,MSM_Rate_1C,4.19999,1.26278,4.21922,0.00000,16.13632,5.30369,11.50000,0.00000,
8,CHA,9166.006,16366.545,1,1,MSM_Rate_1C,4.19988,1.26207,4.21952,0.00000,16.13758,5.30054,11.50000,0.00000,
8,CHA,9167.016,16367.555,1,1,MSM_Rate_1C,4.19999,1.26171,4.21992,0.00000,16.13926,5.29918,11.50000,0.00000,
8,CHA,9168.031,16368.570,1,1,MSM_Rate_1C,4.19988,1.26100,4.22025,0.00000,16.14066,5.29618,11.50000,0.00000,
8,CHA,9169.037,16369.576,1,1,MSM_Rate_1C,4.19999,1.26028,4.22064,0.00000,16.14228,5.29317,11.50000,0.00000,
8,CHA,9170.095,16370.634,1,1,MSM_Rate_1C,4.19999,1.25957,4.22097,0.00000,16.14367,5.29153,11.50000,0.00000,
8,CHA,9171.005,16371.544,1,1,MSM_Rate_1C,4.19999,1.25921,4.22130,0.00000,16.14505,5.29017,11.50000,0.00000,
8,CHA,9172.013,16372.552,1,1,MSM_Rate_1C,4.19988,1.25885,4.22168,0.00000,16.14666,5.28702,11.50000,0.00000,
8,CHA,9173.024,16373.563,1,1,MSM_Rate_1C,4.19999,1.25814,4.22201,0.00000,16.14803,5.28416,11.50000,0.00000,
8,CHA,9174.031,16374.570,1,1,MSM_Rate_1C,4.19988,1.25742,4.22238,0.00000,16.14961,5.28102,11.50000,0.00000,
8,CHA,9175.026,16375.565,1,1,MSM_Rate_1C,4.19999,1.25706,4.22266,0.00000,16.15078,5.27965,11.50000,0.00000,
8,CHA,9176.026,16376.565,1,1,MSM_Rate_1C,4.19999,1.25635,4.22304,0.00000,16.15235,5.27665,11.50000,0.00000,
8,CHA,9177.117,16377.656,1,1,MSM_Rate_1C,4.19988,1.25599,4.22343,0.00000,16.15402,5.27501,11.50000,0.00000,
8,CHA,9178.131,16378.670,1,1,MSM_Rate_1C,4.19988,1.25492,4.22374,0.00000,16.15531,5.27214,11.50000,0.00000,
8,CHA,9179.084,16379.623,1,1,MSM_Rate_1C,4.19988,1.25420,4.22411,0.00000,16.15687,5.26750,11.50000,0.00000,
8,CHA,9180.103,16380.642,1,1,MSM_Rate_1C,4.19988,1.25384,4.22445,0.00000,16.15827,5.26600,11.50000,0.00000,
8,CHA,9181.140,16381.679,1,1,MSM_Rate_1C,4.19988,1.25349,4.22483,0.00000,16.15990,5.26449,11.50000,0.00000,
8,CHA,9182.003,16382.542,1,1,MSM_Rate_1C,4.19999,1.25277,4.22515,0.00000,16.16122,5.26163,11.50000,0.00000,
8,CHA,9183.098,16383.637,1,1,MSM_Rate_1C,4.19999,1.25277,4.22548,0.00000,16.16261,5.26163,11.50000,0.00000,
8,CHA,9184.001,16384.540,1,1,MSM_Rate_1C,4.19988,1.25206,4.22585,0.00000,16.16418,5.25849,11.50000,0.00000,
8,CHA,9185.121,16385.660,1,1,MSM_Rate_1C,4.19988,1.25134,4.22618,0.00000,16.16556,5.25548,11.50000,0.00000,
8,CHA,9186.050,16386.589,1,1,MSM_Rate_1C,4.19988,1.25098,4.22656,0.00000,16.16713,5.25398,11.50000,0.00000,
8,CHA,9187.020,16387.559,1,1,MSM_Rate_1C,4.19999,1.25027,4.22689,0.00000,16.16852,5.25112,11.50000,0.00000,
8,CHA,9188.040,16388.579,1,1,MSM_Rate_1C,4.19988,1.24991,4.22726,0.00000,16.17008,5.24947,11.50000,0.00000,
8,CHA,9189.033,16389.572,1,1,MSM_Rate_1C,4.19999,1.24955,4.22757,0.00000,16.17137,5.24811,11.50000,0.00000,
8,CHA,9190.086,16390.625,1,1,MSM_Rate_1C,4.19999,1.24884,4.22796,0.00000,16.17302,5.24511,11.50000,0.00000,
8,CHA,9190.997,16391.536,1,1,MSM_Rate_1C,4.19988,1.24884,4.22829,0.00000,16.17441,5.24497,11.50000,0.00000,
8,CHA,9192.002,16392.541,1,1,MSM_Rate_1C,4.19988,1.24812,4.22861,0.00000,16.17576,5.24196,11.50000,0.00000,
8,CHA,9193.015,16393.554,1,1,MSM_Rate_1C,4.19988,1.24741,4.22899,0.00000,16.17734,5.23896,11.50000,0.00000,
8,CHA,9194.027,16394.566,1,1,MSM_Rate_1C,4.19988,1.24669,4.22929,0.00000,16.17863,5.23609,11.50000,0.00000,
8,CHA,9195.016,16395.555,1,1,MSM_Rate_1C,4.19988,1.24633,4.22968,0.00000,16.18024,5.23445,11.50000,0.00000,
8,CHA,9196.040,16396.579,1,1,MSM_Rate_1C,4.19999,1.24562,4.23001,0.00000,16.18163,5.23145,11.50000,0.00000,
8,CHA,9197.003,16397.542,1,1,MSM_Rate_1C,4.19999,1.24490,4.23031,0.00000,16.18291,5.22845,11.50000,0.00000,
8,CHA,9198.012,16398.551,1,1,MSM_Rate_1C,4.19999,1.24455,4.23071,0.00000,16.18458,5.22708,11.50000,0.00000,
8,CHA,9199.025,16399.564,1,1,MSM_Rate_1C,4.19988,1.24383,4.23102,0.00000,16.18588,5.22394,11.50000,0.00000,
8,CHA,9200.035,16400.574,1,1,MSM_Rate_1C,4.19988,1.24312,4.23142,0.00000,16.18755,5.22094,11.50000,0.00000,
8,CHA,9201.046,16401.585,1,1,MSM_Rate_1C,4.19999,1.24312,4.23169,0.00000,16.18870,5.22107,11.50000,0.00000,
8,CHA,9202.055,16402.594,1,1,MSM_Rate_1C,4.19988,1.24276,4.23209,0.00000,16.19036,5.21943,11.50000,0.00000,
8,CHA,9203.064,16403.603,1,1,MSM_Rate_1C,4.19988,1.24240,4.23239,0.00000,16.19163,5.21793,11.50000,0.00000,
8,CHA,9204.077,16404.616,1,1,MSM_Rate_1C,4.19999,1.24133,4.23279,0.00000,16.19330,5.21356,11.50000,0.00000,
8,CHA,9205.027,16405.566,1,1,MSM_Rate_1C,4.19999,1.24097,4.23310,0.00000,16.19459,5.21206,11.50000,0.00000,
8,CHA,9206.002,16406.541,1,1,MSM_Rate_1C,4.19988,1.24025,4.23341,0.00000,16.19594,5.20892,11.50000,0.00000,
8,CHA,9207.111,16407.650,1,1,MSM_Rate_1C,4.19988,1.24025,4.23378,0.00000,16.19749,5.20742,11.50000,0.00000,
8,CHA,9208.113,16408.652,1,1,MSM_Rate_1C,4.19988,1.23918,4.23420,0.00000,16.19924,5.20441,11.50000,0.00000,
8,CHA,9209.052,16409.591,1,1,MSM_Rate_1C,4.19999,1.23882,4.23452,0.00000,16.20057,5.20305,11.50000,0.00000,
8,CHA,9210.015,16410.554,1,1,MSM_Rate_1C,4.19999,1.23811,4.23486,0.00000,16.20200,5.20005,11.50000,0.00000,
8,CHA,9211.043,16411.582,1,1,MSM_Rate_1C,4.19988,1.23775,4.23519,0.00000,16.20338,5.19841,11.50000,0.00000,
8,CHA,9211.998,16412.537,1,1,MSM_Rate_1C,4.19988,1.23739,4.23549,0.00000,16.20467,5.19704,11.50000,0.00000,
8,CHA,9213.006,16413.545,1,1,MSM_Rate_1C,4.19999,1.23668,4.23587,0.00000,16.20623,5.19404,11.50000,0.00000,
8,CHA,9214.003,16414.542,1,1,MSM_Rate_1C,4.19999,1.23632,4.23620,0.00000,16.20762,5.19254,11.50000,0.00000,
8,CHA,9215.071,16415.610,1,1,MSM_Rate_1C,4.19999,1.23561,4.23658,0.00000,16.20923,5.18953,11.50000,0.00000,
8,CHA,9216.111,16416.650,1,1,MSM_Rate_1C,4.19988,1.23489,4.23691,0.00000,16.21060,5.18789,11.50000,0.00000,
8,CHA,9217.081,16417.620,1,1,MSM_Rate_1C,4.19988,1.23453,4.23723,0.00000,16.21196,5.18653,11.50000,0.00000,
8,CHA,9218.057,16418.596,1,1,MSM_Rate_1C,4.19999,1.23417,4.23756,0.00000,16.21335,5.18339,11.50000,0.00000,
8,CHA,9219.023,16419.562,1,1,MSM_Rate_1C,4.19999,1.23310,4.23793,0.00000,16.21491,5.17902,11.50000,0.00000,
8,CHA,9220.074,16420.613,1,1,MSM_Rate_1C,4.19988,1.23274,4.23824,0.00000,16.21621,5.17738,11.50000,0.00000,
8,CHA,9221.019,16421.558,1,1,MSM_Rate_1C,4.19999,1.23239,4.23858,0.00000,16.21764,5.17601,11.50000,0.00000,
8,CHA,9222.013,16422.552,1,1,MSM_Rate_1C,4.19999,1.23167,4.23895,0.00000,16.21920,5.17301,11.50000,0.00000,
8,CHA,9223.059,16423.598,1,1,MSM_Rate_1C,4.19988,1.23131,4.23927,0.00000,16.22053,5.17287,11.50000,0.00000,
8,CHA,9224.111,16424.650,1,1,MSM_Rate_1C,4.19988,1.23096,4.23968,0.00000,16.22224,5.16987,11.50000,0.00000,
8,CHA,9225.128,16425.667,1,1,MSM_Rate_1C,4.19988,1.23024,4.23997,0.00000,16.22348,5.16850,11.50000,0.00000,
8,CHA,9226.101,16426.640,1,1,MSM_Rate_1C,4.19988,1.23024,4.24031,0.00000,16.22491,5.16536,11.50000,0.00000,
8,CHA,9227.058,16427.597,1,1,MSM_Rate_1C,4.19999,1.22953,4.24063,0.00000,16.22623,5.16400,11.50000,0.00000,
8,CHA,9227.997,16428.536,1,1,MSM_Rate_1C,4.19988,1.22881,4.24095,0.00000,16.22759,5.16236,11.50000,0.00000,
8,CHA,9229.080,16429.619,1,1,MSM_Rate_1C,4.19999,1.22845,4.24137,0.00000,16.22936,5.15949,11.50000,0.00000,
8,CHA,9230.145,16430.684,1,1,MSM_Rate_1C,4.19988,1.22738,4.24169,0.00000,16.23069,5.15635,11.50000,0.00000,
8,CHA,9231.017,16431.556,1,1,MSM_Rate_1C,4.19999,1.22774,4.24201,0.00000,16.23205,5.15485,11.50000,0.00000,
8,CHA,9232.077,16432.616,1,1,MSM_Rate_1C,4.19988,1.22631,4.24240,0.00000,16.23369,5.15034,11.50000,0.00000,
8,CHA,9233.003,16433.542,1,1,MSM_Rate_1C,4.19999,1.22666,4.24271,0.00000,16.23498,5.15198,11.50000,0.00000,
8,CHA,9234.111,16434.650,1,1,MSM_Rate_1C,4.19999,1.22595,4.24303,0.00000,16.23633,5.14898,11.50000,0.00000,
8,CHA,9235.007,16435.546,1,1,MSM_Rate_1C,4.19999,1.22559,4.24336,0.00000,16.23771,5.14734,11.50000,0.00000,
8,CHA,9236.034,16436.573,1,1,MSM_Rate_1C,4.19988,1.22488,4.24375,0.00000,16.23935,5.14433,11.50000,0.00000,
8,CHA,9236.999,16437.538,1,1,MSM_Rate_1C,4.19999,1.22416,4.24406,0.00000,16.24066,5.14147,11.50000,0.00000,
8,CHA,9238.049,16438.588,1,1,MSM_Rate_1C,4.19999,1.22380,4.24438,0.00000,16.24199,5.13996,11.50000,0.00000,
8,CHA,9239.056,16439.595,1,1,MSM_Rate_1C,4.19999,1.22345,4.24478,0.00000,16.24366,5.13846,11.50000,0.00000,
8,CHA,9240.002,16440.541,1,1,MSM_Rate_1C,4.19999,1.22273,4.24508,0.00000,16.24491,5.13546,11.50000,0.00000,
8,CHA,9241.062,16441.601,1,1,MSM_Rate_1C,4.19999,1.22237,4.24539,0.00000,16.24625,5.13396,11.50000,0.00000,
8,CHA,9241.997,16442.536,1,1,MSM_Rate_1C,4.19999,1.22166,4.24572,0.00000,16.24760,5.13082,11.50000,0.00000,
8,CHA,9243.015,16443.554,1,1,MSM_Rate_1C,4.19999,1.22130,4.24613,0.00000,16.24934,5.12945,11.50000,0.00000,
8,CHA,9244.036,16444.575,1,1,MSM_Rate_1C,4.19999,1.22094,4.24640,0.00000,16.25048,5.12795,11.50000,0.00000,
8,CHA,9245.048,16445.587,1,1,MSM_Rate_1C,4.19988,1.22023,4.24682,0.00000,16.25223,5.12481,11.50000,0.00000,
8,CHA,9246.060,16446.599,1,1,MSM_Rate_1C,4.19999,1.21987,4.24712,0.00000,16.25350,5.12494,11.50000,0.00000,
8,CHA,9247.011,16447.550,1,1,MSM_Rate_1C,4.19999,1.21951,4.24741,0.00000,16.25472,5.12194,11.50000,0.00000,
8,CHA,9248.084,16448.623,1,1,MSM_Rate_1C,4.19988,1.21880,4.24777,0.00000,16.25624,5.11894,11.50000,0.00000,
8,CHA,9249.033,16449.572,1,1,MSM_Rate_1C,4.19999,1.21844,4.24810,0.00000,16.25760,5.11730,11.50000,0.00000,
8,CHA,9250.045,16450.584,1,1,MSM_Rate_1C,4.19988,1.21808,4.24846,0.00000,16.25913,5.11580,11.50000,0.00000,
8,CHA,9251.117,16451.656,1,1,MSM_Rate_1C,4.19988,1.21737,4.24885,0.00000,16.26077,5.11279,11.50000,0.00000,
8,CHA,9252.055,16452.594,1,1,MSM_Rate_1C,4.19988,1.21701,4.24919,0.00000,16.26219,5.11129,11.50000,0.00000,
8,CHA,9253.012,16453.551,1,1,MSM_Rate_1C,4.19988,1.21629,4.24948,0.00000,16.26340,5.10829,11.50000,0.00000,
8,CHA,9254.026,16454.565,1,1,MSM_Rate_1C,4.19988,1.21594,4.24978,0.00000,16.26468,5.10678,11.50000,0.00000,
8,CHA,9255.040,16455.579,1,1,MSM_Rate_1C,4.19988,1.21522,4.25020,0.00000,16.26643,5.10378,11.50000,0.00000,
8,CHA,9256.049,16456.588,1,1,MSM_Rate_1C,4.19999,1.21486,4.25047,0.00000,16.26756,5.10241,11.50000,0.00000,
8,CHA,9257.063,16457.602,1,1,MSM_Rate_1C,4.19988,1.21415,4.25085,0.00000,16.26916,5.09927,11.50000,0.00000,
8,CHA,9258.062,16458.601,1,1,MSM_Rate_1C,4.19988,1.21379,4.25115,0.00000,16.27042,5.09641,11.50000,0.00000,
8,CHA,9259.012,16459.551,1,1,MSM_Rate_1C,4.19999,1.21343,4.25147,0.00000,16.27177,5.09627,11.50000,0.00000,
